"B_ChannelType";"B_Frequency";"B_LNBNumber";"B_Modulation";"B_Onid";"B_Polarization";"B_ServiceType";"B_Sid";"B_SymbolRate";"B_SystemHidden";"B_Tsid";"H_New_ChannelNumber";"S_ChannelLock";"S_ChannelName";"S_ChannelName_ascii";"S_ChannelNumber";"S_FavoriteNumber";"S_LogoID";"S_LogoLock";"S_SatelliteName";"S_SatelliteName_ascii";"S_Scramble";"S_UserHidden";"S_UserModifiedLogo";"S_UserModifiedName"
"3";"10935";"52";"0";"1";"1";"1";"30760";"22008";"0";"1064";"928";"0";"0x4D 0x00 0x2E 0x00 0x20 0x00 0x44 0x00 0x45 0x00 0x50 0x00 0x4F 0x00 0x52 0x00 0x54 0x00 0x45 0x00 0x53 0x00 0x48 0x00 0x44 0x00 ";"M. DEPORTESHD";"928";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10758";"52";"0";"1";"1";"1";"29853";"22008";"0";"1052";"929";"0";"0x4D 0x00 0x2E 0x00 0x20 0x00 0x44 0x00 0x49 0x00 0x53 0x00 0x4E 0x00 0x45 0x00 0x59 0x00 ";"M. DISNEY";"929";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11317";"52";"0";"1";"1";"1";"29806";"22008";"0";"1008";"930";"0";"0x4D 0x00 0x2E 0x00 0x20 0x00 0x44 0x00 0x52 0x00 0x41 0x00 0x4D 0x00 0x41 0x00 ";"M. DRAMA";"930";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10817";"52";"0";"1";"1";"1";"29963";"22008";"0";"1056";"931";"0";"0x4D 0x00 0x2E 0x00 0x20 0x00 0x44 0x00 0x52 0x00 0x41 0x00 0x4D 0x00 0x41 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"M. DRAMA HD";"931";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11038";"52";"0";"1";"1";"1";"30400";"22008";"0";"1038";"932";"0";"0x4D 0x00 0x2E 0x00 0x20 0x00 0x45 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x45 0x00 0x4E 0x00 0x4F 0x00 0x53 0x00 ";"M. ESTRENOS";"932";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10788";"52";"0";"1";"1";"1";"30375";"22008";"0";"1054";"933";"0";"0x4D 0x00 0x2E 0x00 0x20 0x00 0x46 0x00 0xC3 0x00 0x9A 0x00 0x54 0x00 0x42 0x00 0x4F 0x00 0x4C 0x00 0x20 0x00 0x31 0x00 ";"M. FTBOL 1";"933";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11097";"52";"0";"1";"1";"1";"30060";"22008";"0";"1042";"934";"0";"0x4D 0x00 0x2E 0x00 0x20 0x00 0x46 0x00 0xC3 0x00 0x9A 0x00 0x54 0x00 0x42 0x00 0x4F 0x00 0x4C 0x00 0x20 0x00 0x32 0x00 ";"M. FTBOL 2";"934";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10876";"52";"0";"1";"1";"1";"30601";"22008";"0";"1060";"935";"0";"0x4D 0x00 0x2E 0x00 0x20 0x00 0x47 0x00 0x4F 0x00 0x4C 0x00 0x46 0x00 ";"M. GOLF";"935";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11258";"52";"0";"1";"1";"1";"30903";"22008";"0";"1004";"936";"0";"0x4D 0x00 0x2E 0x00 0x20 0x00 0x47 0x00 0x4F 0x00 0x4C 0x00 0x46 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"M. GOLF HD";"936";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10788";"52";"0";"1";"1";"1";"30358";"22008";"0";"1054";"937";"0";"0x4D 0x00 0x2E 0x00 0x20 0x00 0x53 0x00 0x45 0x00 0x52 0x00 0x49 0x00 0x45 0x00 0x53 0x00 ";"M. SERIES";"937";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11126";"52";"0";"1";"1";"1";"30850";"22008";"0";"1044";"938";"0";"0x4D 0x00 0x2E 0x00 0x20 0x00 0x53 0x00 0x45 0x00 0x52 0x00 0x49 0x00 0x45 0x00 0x53 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"M. SERIES HD";"938";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11038";"52";"0";"1";"1";"1";"30410";"22008";"0";"1038";"939";"0";"0x4D 0x00 0x2E 0x00 0x20 0x00 0x53 0x00 0x45 0x00 0x52 0x00 0x49 0x00 0x45 0x00 0x53 0x00 0x4D 0x00 0x41 0x00 0x4E 0x00 0x49 0x00 0x41 0x00 ";"M. SERIESMANIA";"939";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10729";"52";"0";"1";"1";"1";"30807";"22008";"0";"1050";"940";"0";"0x4D 0x00 0x2E 0x00 0x43 0x00 0x4F 0x00 0x4D 0x00 0x45 0x00 0x44 0x00 0x49 0x00 0x41 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"M.COMEDIA HD";"940";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10979";"52";"0";"1";"1";"1";"30662";"22008";"0";"1034";"941";"0";"0x4D 0x00 0x2E 0x00 0x43 0x00 0x69 0x00 0x6E 0x00 0x65 0x00 0x44 0x00 0x6F 0x00 0x63 0x00 0x26 0x00 0x52 0x00 0x6F 0x00 0x6C 0x00 0x6C 0x00 ";"M.CineDoc&Roll";"941";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11435";"52";"0";"1";"1";"1";"29912";"22008";"0";"1016";"942";"0";"0x4D 0x00 0x2E 0x00 0x43 0x00 0x69 0x00 0x6E 0x00 0x65 0x00 0x44 0x00 0x6F 0x00 0x63 0x00 0x26 0x00 0x52 0x00 0x6F 0x00 0x6C 0x00 0x6C 0x00 ";"M.CineDoc&Roll";"942";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10906";"52";"0";"1";"1";"1";"30002";"22008";"0";"1062";"943";"0";"0x4D 0x00 0x2E 0x00 0x44 0x00 0x45 0x00 0x50 0x00 0x4F 0x00 0x52 0x00 0x54 0x00 0x45 0x00 0x53 0x00 0x31 0x00 0x48 0x00 0x44 0x00 ";"M.DEPORTES1HD";"943";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11435";"52";"0";"1";"1";"1";"29909";"22008";"0";"1016";"944";"0";"0x4D 0x00 0x2E 0x00 0x45 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x45 0x00 0x4E 0x00 0x4F 0x00 0x53 0x00 0x48 0x00 0x44 0x00 ";"M.ESTRENOSHD";"944";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10758";"52";"0";"1";"1";"1";"29860";"22008";"0";"1052";"945";"0";"0x4D 0x00 0x2E 0x00 0x46 0x00 0x4F 0x00 0x52 0x00 0x4D 0x00 0x55 0x00 0x4C 0x00 0x41 0x00 0x31 0x00 ";"M.FORMULA1";"945";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10906";"52";"0";"1";"1";"1";"30001";"22008";"0";"1062";"946";"0";"0x4D 0x00 0x2E 0x00 0x46 0x00 0x4F 0x00 0x52 0x00 0x4D 0x00 0x55 0x00 0x4C 0x00 0x41 0x00 0x31 0x00 0x48 0x00 0x44 0x00 ";"M.FORMULA1HD";"946";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10729";"52";"0";"1";"1";"1";"30817";"22008";"0";"1050";"947";"0";"0x4D 0x00 0x2E 0x00 0x4C 0x00 0x43 0x00 0x41 0x00 0x4D 0x00 0x50 0x00 0x45 0x00 0x4F 0x00 0x4E 0x00 0x31 0x00 ";"M.LCAMPEON1";"947";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11097";"52";"0";"1";"1";"1";"30074";"22008";"0";"1042";"948";"0";"0x4D 0x00 0x2E 0x00 0x4C 0x00 0x43 0x00 0x41 0x00 0x4D 0x00 0x50 0x00 0x45 0x00 0x4F 0x00 0x4E 0x00 0x31 0x00 ";"M.LCAMPEON1";"948";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10729";"52";"0";"1";"1";"1";"30820";"22008";"0";"1050";"949";"0";"0x4D 0x00 0x2E 0x00 0x4C 0x00 0x43 0x00 0x41 0x00 0x4D 0x00 0x50 0x00 0x45 0x00 0x4F 0x00 0x4E 0x00 0x32 0x00 ";"M.LCAMPEON2";"949";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10788";"52";"0";"1";"1";"1";"30367";"22008";"0";"1054";"950";"0";"0x4D 0x00 0x2E 0x00 0x4C 0x00 0x43 0x00 0x41 0x00 0x4D 0x00 0x50 0x00 0x45 0x00 0x4F 0x00 0x4E 0x00 0x32 0x00 ";"M.LCAMPEON2";"950";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11097";"52";"0";"1";"1";"1";"30079";"22008";"0";"1042";"951";"0";"0x4D 0x00 0x2E 0x00 0x4C 0x00 0x43 0x00 0x41 0x00 0x4D 0x00 0x50 0x00 0x45 0x00 0x4F 0x00 0x4E 0x00 0x33 0x00 ";"M.LCAMPEON3";"951";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10788";"52";"0";"1";"1";"1";"30365";"22008";"0";"1054";"952";"0";"0x4D 0x00 0x2E 0x00 0x4C 0x00 0x43 0x00 0x41 0x00 0x4D 0x00 0x50 0x00 0x45 0x00 0x4F 0x00 0x4E 0x00 0x34 0x00 ";"M.LCAMPEON4";"952";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11097";"52";"0";"1";"1";"1";"30077";"22008";"0";"1042";"953";"0";"0x4D 0x00 0x2E 0x00 0x4C 0x00 0x43 0x00 0x41 0x00 0x4D 0x00 0x50 0x00 0x45 0x00 0x4F 0x00 0x4E 0x00 0x35 0x00 ";"M.LCAMPEON5";"953";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11097";"52";"0";"1";"1";"1";"30076";"22008";"0";"1042";"954";"0";"0x4D 0x00 0x2E 0x00 0x4C 0x00 0x43 0x00 0x41 0x00 0x4D 0x00 0x50 0x00 0x45 0x00 0x4F 0x00 0x4E 0x00 0x36 0x00 ";"M.LCAMPEON6";"954";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11097";"52";"0";"1";"1";"1";"30083";"22008";"0";"1042";"955";"0";"0x4D 0x00 0x2E 0x00 0x4C 0x00 0x43 0x00 0x41 0x00 0x4D 0x00 0x50 0x00 0x45 0x00 0x4F 0x00 0x4E 0x00 0x37 0x00 ";"M.LCAMPEON7";"955";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11097";"52";"0";"1";"1";"1";"30070";"22008";"0";"1042";"956";"0";"0x4D 0x00 0x2E 0x00 0x4C 0x00 0x43 0x00 0x41 0x00 0x4D 0x00 0x50 0x00 0x45 0x00 0x4F 0x00 0x4E 0x00 0x38 0x00 ";"M.LCAMPEON8";"956";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11097";"52";"0";"1";"1";"1";"30075";"22008";"0";"1042";"957";"0";"0x4D 0x00 0x2E 0x00 0x4C 0x00 0x43 0x00 0x41 0x00 0x4D 0x00 0x50 0x00 0x45 0x00 0x4F 0x00 0x4E 0x00 0x45 0x00 0x53 0x00 ";"M.LCAMPEONES";"957";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11258";"52";"0";"1";"1";"1";"30900";"22008";"0";"1004";"958";"0";"0x4D 0x00 0x2E 0x00 0x4C 0x00 0x43 0x00 0x41 0x00 0x4D 0x00 0x50 0x00 0x45 0x00 0x4F 0x00 0x4E 0x00 0x45 0x00 0x53 0x00 ";"M.LCAMPEONES";"958";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10788";"52";"0";"1";"1";"1";"30364";"22008";"0";"1054";"959";"0";"0x4D 0x00 0x2E 0x00 0x50 0x00 0x61 0x00 0x72 0x00 0x74 0x00 0x69 0x00 0x64 0x00 0x61 0x00 0x7A 0x00 0x6F 0x00 ";"M.Partidazo";"959";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10729";"52";"0";"1";"1";"1";"30815";"22008";"0";"1050";"960";"0";"0x4D 0x00 0x2E 0x00 0x50 0x00 0x61 0x00 0x72 0x00 0x74 0x00 0x69 0x00 0x64 0x00 0x61 0x00 0x7A 0x00 0x6F 0x00 0x48 0x00 0x44 0x00 ";"M.PartidazoHD";"960";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11258";"52";"0";"1";"1";"1";"30902";"22008";"0";"1004";"961";"0";"0x4D 0x00 0x2E 0x00 0x53 0x00 0x65 0x00 0x72 0x00 0x69 0x00 0x65 0x00 0x73 0x00 0x6D 0x00 0x61 0x00 0x6E 0x00 0x69 0x00 0x61 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"M.Seriesmania HD";"961";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12441";"52";"0";"1";"1";"1";"6503";"29702";"0";"1102";"962";"0";"0x4D 0x00 0x36 0x00 0x20 0x00 0x4D 0x00 0x55 0x00 0x53 0x00 0x49 0x00 0x43 0x00 ";"M6 MUSIC";"962";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12441";"52";"0";"1";"1";"1";"6507";"29702";"0";"1102";"963";"0";"0x4D 0x00 0x41 0x00 0x4E 0x00 0x20 0x00 0x58 0x00 ";"MAN X";"963";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12285";"52";"0";"1";"1";"1";"17031";"29702";"0";"1094";"964";"0";"0x4D 0x00 0x41 0x00 0x4E 0x00 0x47 0x00 0x41 0x00 0x53 0x00 ";"MANGAS";"964";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11656";"52";"0";"1";"1";"1";"4582";"22008";"0";"1030";"965";"0";"0x4D 0x00 0x41 0x00 0x58 0x00 ";"MAX";"965";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12402";"52";"0";"1";"1";"1";"8714";"29702";"0";"1100";"966";"0";"0x4D 0x00 0x43 0x00 0x4D 0x00 ";"MCM";"966";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
